Gym_ID,Gym_Name,Brand,Parent_Category,Price_Tier,Gym_Format,Direct_Budget_Competitor,Major_Chain,Municipality,Market_Zone,Market_Zone_Assignment_Method,Market_Zone_Assignment_Distance_km,Address,Latitude,Longitude,Equipment_Access,Open_24_7_Status,Open_24_7_Flag,Personal_Training,Personal_Training_Flag,Group_Classes,Group_Classes_Flag,Women_Only_Area,Pool,Sauna,Tanning,Tanning_Flag,Hydromassage,Hydromassage_Flag,Parking,Google_Rating,Google_Review_Count,Source_URL,Source_Type,Amenity_Source_Level,Record_Source_Quality,Data_Collection_Date,Verification_Status,Notes,Review_Source,Review_URL,Review_Collection_Date,Review_Data_Status,Review_Confidence,Top_Positive_Review_Theme,Top_Negative_Review_Theme,Common_Complaint,Common_Strength,Customer_Satisfaction_Gap_Flag,Major_Chain_Verification_Level,Major_Chain_Verification_Method,Official_Locator_URL,Row_Level_Official_Verification_Status,Fresh_SerpApi_Checked_Date,Fresh_SerpApi_Status,Fresh_Location_Match_Status,Fresh_Match_Score,Fresh_SerpApi_Result_Title,Fresh_SerpApi_Result_Address,Fresh_SerpApi_Rating,Fresh_SerpApi_Review_Count,Fresh_Crossmatch_Action
GYM_FULL_0022,Planet Fitness Kitchener,Planet Fitness,Budget Chain,Budget,Big-box budget gym,Yes,Yes,Kitchener,South Kitchener,Nearest market-zone centroid within municipality,3.25,"700 Strasburg Rd, Kitchener, ON N2E 2M2",43.413904,-80.477833,Yes,Yes,1,Yes / fitness training,1,Limited / PE@PF training,1,Unknown,No,No,Black Card Spa amenity at many clubs,1,Black Card Spa amenity at many clubs,1,Needs location verification,3.7,745,https://www.planetfitness.ca/gyms/kitchener,Official brand page plus geocoding,Inferred from brand/category unless source record confirms location service,Higher confidence starter record; still verify final zone/services,2026-07-26,Major chain verified against official Planet Fitness location source; Google rating/review count populated via SerpApi; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,High,Official Planet Fitness pages used for named official rows; remaining rows need official locator confirmation.,https://www.planetfitness.ca/clubs/on,Official row-level source checked,2026-07-30,OK,Strong match,97,Planet Fitness,"700 Strasburg Rd, Kitchener, ON N2E 2M2",3.7,745,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0023,Planet Fitness St. Catharines,Planet Fitness,Budget Chain,Budget,Big-box budget gym,Yes,Yes,St. Catharines,Northeast St. Catharines,Nearest market-zone centroid within municipality,2.07,"525 Welland Ave, St Catharines, ON L2M 6P3",43.1770237,-79.2116564,Yes,No,0,Yes / fitness training,1,Limited / PE@PF training,1,Unknown,No,No,Black Card Spa amenity at many clubs,1,Black Card Spa amenity at many clubs,1,Needs location verification,3.7,168,https://www.planetfitness.ca/gyms/st-catharines,Official brand page plus geocoding,Inferred from brand/category unless source record confirms location service,Higher confidence starter record; still verify final zone/services,2026-07-26,Major chain verified against official Planet Fitness location source; Google rating/review count populated via SerpApi; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,High,Official Planet Fitness pages used for named official rows; remaining rows need official locator confirmation.,https://www.planetfitness.ca/clubs/on,Official row-level source checked,2026-07-30,OK,Strong match,100,Planet Fitness,"525 Welland Ave, St. Catharines, ON L2M 6P3",3.7,168,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0024,Windsor Rock Gym,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Windsor,Northwest Windsor,Nearest market-zone centroid within municipality,2.07,"Windsor Rock Gym, 1215, Walker Road, Walkerville, Windsor, Southwestern Ontario, Ontario, N8Y 3L8, Canada",42.3156884,-83.003659,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,257,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,80,Windsor Rock Gym,"1215 Walker Rd, Windsor, ON N8Y 2N9",4.8,257,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0025,Jackson Park Medical Center / Windsor Squash & Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Windsor,Northwest Windsor,Nearest market-zone centroid within municipality,2.21,"Jackson Park Medical Center / Windsor Squash & Fitness, 2475, McDougall Street, Remington Park, Windsor, Southwestern Ontario, Ontario, N8X 3N9, Canada",42.2887846,-83.0184638,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.5,88,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Fresh SerpApi result requires manual review; prior rating retained if already present,Needs manual review - partial match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Needs manual review - partial match,53.7,Windsor Squash & Fitness Club,"2475 McDougall St, Windsor, ON N8X 3N9",4.5,88,Fresh SerpApi result found but not auto-applied because match was weak/uncertain
GYM_FULL_0026,True Fitness Windsor,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Windsor,Northwest Windsor,Nearest market-zone centroid within municipality,1.31,"True Fitness Windsor, Ouellette Avenue, City Centre, Windsor, Southwestern Ontario, Ontario, N9A 1B2, Canada",42.3157155,-83.0380987,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.6,221,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,77.5,True Fitness Windsor,"443 Ouellette Ave, Windsor, ON N9A 4J2",4.6,221,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0027,Riverside Family Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Windsor,Northeast 2 Windsor,Nearest market-zone centroid within municipality,2.42,"Riverside Family Fitness, Wyandotte Street East, Riverside, Windsor, Southwestern Ontario, Ontario, N8S 1X4, Canada",42.3316006,-82.9569118,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.7,282,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,77.5,Riverside Family Fitness,"6700 Wyandotte St E, Windsor, ON N8S 1P6",4.7,282,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0028,Refine Fitness Studio,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Windsor,Northwest Windsor,Nearest market-zone centroid within municipality,1.78,"Refine Fitness Studio, 1623, Lincoln Road, Walkerville, Windsor, Southwestern Ontario, Ontario, N8Y 2K5, Canada",42.321572,-83.0154825,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,88,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Likely match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Likely match,Likely match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Likely match,61.9,Redefine Fitness & Wellness Studio,"1623 Wyandotte St E, Windsor, ON N8Y 1C8",4.8,88,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0029,Crunch Fitness,Crunch Fitness,Budget/Mid Chain,Budget/Mid,Big-box gym,Yes,Yes,Windsor,West Windsor,Nearest market-zone centroid within municipality,0.56,"Crunch Fitness, 2700, Tecumseh Road West, RiverWest, Windsor, Southwestern Ontario, Ontario, N9B 3R1, Canada",42.2916645,-83.0591389,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.6,257,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Crunch Canada location pages available; current rows remain mostly open-source and need row-level official page matching.,https://www.crunchfitness.ca/locations,Official locator available; row-level match pending,2026-07-30,OK,Strong match,81.5,Crunch Fitness - University Plaza,"2700 Tecumseh Rd W, Windsor, ON N9B 3R1",4.6,257,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0031,Crunch Fitness,Crunch Fitness,Budget/Mid Chain,Budget/Mid,Big-box gym,Yes,Yes,Windsor,Northeast Windsor,Nearest market-zone centroid within municipality,0.92,"Crunch Fitness, Lauzon Road, Forest Glade, Windsor, Southwestern Ontario, Ontario, N8T 1E0, Canada",42.3165039,-82.9321709,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.1,710,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official Crunch Canada location pages available; current rows remain mostly open-source and need row-level official page matching.,https://www.crunchfitness.ca/locations,Official locator available; row-level match pending,2026-07-30,OK,Strong match,77.5,Crunch Fitness - Windsor,"1950 Lauzon Rd, Windsor, ON N8T 2Z3",4.1,710,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0032,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Windsor,Northeast Windsor,Nearest market-zone centroid within municipality,1.16,"GoodLife Fitness, Lauzon Road, Forest Glade, Windsor, Southwestern Ontario, Ontario, N8T 1E0, Canada",42.316583,-82.9353768,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.3,356,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,2026-07-30,OK,Strong match,75,GoodLife Fitness Windsor Tecumseh Mall,"7670 Tecumseh Rd E, Windsor, ON N8T 1E9",4.3,356,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0033,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Windsor,South Windsor,Nearest market-zone centroid within municipality,0.59,"GoodLife Fitness, Dougall Avenue, Roseland, Windsor, Southwestern Ontario, Ontario, N9G 1X0, Canada",42.2555709,-83.0017076,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.2,509,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,2026-07-30,OK,Strong match,75.2,GoodLife Fitness Windsor Dougall and Cabana,"3920 Dougall Ave, Windsor, ON N9G 1X2",4.2,509,Fresh rating/review applied from SerpApi strong/likely location match
GYM_FULL_0034,Maximum Fitness Centre,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Windsor,South Windsor,Nearest market-zone centroid within municipality,0.59,"Maximum Fitness Centre, Dougall Avenue, Roseland, Windsor, Southwestern Ontario, Ontario, N9G 1X0, Canada",42.2563676,-83.0027074,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,3.5,2,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match; Fresh SerpApi Strong match,,SerpApi Google Maps API,,2026-07-30,Fresh SerpApi cross-match collected; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,2026-07-30,OK,Strong match,77.5,Maximum Fitness Centre,"3850 Dougall Ave Unit 120, Windsor, ON N9G 2Y2",3.5,2,Fresh rating/review applied from SerpApi strong/likely location match
